  core wf on lin-log mesh for hole            3
 0.333839E-02 0.297352E+01
 0.340604E-02 0.301447E+01
 0.347506E-02 0.305615E+01
 0.354548E-02 0.309857E+01
 0.361732E-02 0.314175E+01
 0.369061E-02 0.318569E+01
 0.376539E-02 0.323042E+01
 0.384167E-02 0.327594E+01
 0.391950E-02 0.332226E+01
 0.399891E-02 0.336939E+01
 0.407992E-02 0.341734E+01
 0.416256E-02 0.346615E+01
 0.424688E-02 0.351579E+01
 0.433290E-02 0.356630E+01
 0.442066E-02 0.361768E+01
 0.451019E-02 0.366994E+01
 0.460154E-02 0.372312E+01
 0.469472E-02 0.377719E+01
 0.478980E-02 0.383220E+01
 0.488679E-02 0.388813E+01
 0.498574E-02 0.394501E+01
 0.508669E-02 0.400286E+01
 0.518967E-02 0.406167E+01
 0.529474E-02 0.412147E+01
 0.540193E-02 0.418227E+01
 0.551128E-02 0.424407E+01
 0.562284E-02 0.430691E+01
 0.573666E-02 0.437077E+01
 0.585276E-02 0.443568E+01
 0.597122E-02 0.450165E+01
 0.609206E-02 0.456867E+01
 0.621534E-02 0.463681E+01
 0.634111E-02 0.470601E+01
 0.646941E-02 0.477634E+01
 0.660030E-02 0.484778E+01
 0.673383E-02 0.492033E+01
 0.687005E-02 0.499406E+01
 0.700902E-02 0.506891E+01
 0.715079E-02 0.514495E+01
 0.729542E-02 0.522215E+01
 0.744296E-02 0.530052E+01
 0.759347E-02 0.538012E+01
 0.774702E-02 0.546090E+01
 0.790366E-02 0.554291E+01
 0.806345E-02 0.562615E+01
 0.822646E-02 0.571059E+01
 0.839275E-02 0.579633E+01
 0.856239E-02 0.588328E+01
 0.873544E-02 0.597152E+01
 0.891198E-02 0.606102E+01
 0.909206E-02 0.615177E+01
 0.927577E-02 0.624386E+01
 0.946317E-02 0.633720E+01
 0.965434E-02 0.643186E+01
 0.984936E-02 0.652782E+01
 0.100483E-01 0.662505E+01
 0.102512E-01 0.672367E+01
 0.104582E-01 0.682354E+01
 0.106694E-01 0.692477E+01
 0.108848E-01 0.702732E+01
 0.111045E-01 0.713116E+01
 0.113287E-01 0.723640E+01
 0.115573E-01 0.734290E+01
 0.117905E-01 0.745077E+01
 0.120284E-01 0.755996E+01
 0.122711E-01 0.767043E+01
 0.125187E-01 0.778231E+01
 0.127712E-01 0.789544E+01
 0.130287E-01 0.800992E+01
 0.132915E-01 0.812571E+01
 0.135594E-01 0.824275E+01
 0.138328E-01 0.836119E+01
 0.141116E-01 0.848083E+01
 0.143960E-01 0.860178E+01
 0.146861E-01 0.872401E+01
 0.149820E-01 0.884742E+01
 0.152838E-01 0.897219E+01
 0.155917E-01 0.909809E+01
 0.159057E-01 0.922524E+01
 0.162260E-01 0.935359E+01
 0.165526E-01 0.948303E+01
 0.168858E-01 0.961375E+01
 0.172257E-01 0.974550E+01
 0.175723E-01 0.987840E+01
 0.179258E-01 0.100124E+02
 0.182864E-01 0.101473E+02
 0.186542E-01 0.102835E+02
 0.190292E-01 0.104205E+02
 0.194118E-01 0.105585E+02
 0.198020E-01 0.106974E+02
 0.201999E-01 0.108371E+02
 0.206058E-01 0.109779E+02
 0.210197E-01 0.111193E+02
 0.214419E-01 0.112616E+02
 0.218724E-01 0.114045E+02
 0.223115E-01 0.115481E+02
 0.227593E-01 0.116924E+02
 0.232160E-01 0.118372E+02
 0.236817E-01 0.119826E+02
 0.241567E-01 0.121285E+02
 0.246411E-01 0.122746E+02
 0.251351E-01 0.124213E+02
 0.256389E-01 0.125681E+02
 0.261526E-01 0.127151E+02
 0.266765E-01 0.128624E+02
 0.272107E-01 0.130096E+02
 0.277555E-01 0.131570E+02
 0.283110E-01 0.133043E+02
 0.288775E-01 0.134513E+02
 0.294552E-01 0.135983E+02
 0.300443E-01 0.137447E+02
 0.306449E-01 0.138910E+02
 0.312574E-01 0.140366E+02
 0.318820E-01 0.141817E+02
 0.325188E-01 0.143262E+02
 0.331681E-01 0.144697E+02
 0.338302E-01 0.146126E+02
 0.345053E-01 0.147544E+02
 0.351936E-01 0.148951E+02
 0.358954E-01 0.150348E+02
 0.366109E-01 0.151729E+02
 0.373405E-01 0.153099E+02
 0.380843E-01 0.154453E+02
 0.388426E-01 0.155789E+02
 0.396158E-01 0.157111E+02
 0.404040E-01 0.158411E+02
 0.412076E-01 0.159693E+02
 0.420269E-01 0.160954E+02
 0.428621E-01 0.162190E+02
 0.437135E-01 0.163406E+02
 0.445815E-01 0.164594E+02
 0.454664E-01 0.165758E+02
 0.463684E-01 0.166893E+02
 0.472879E-01 0.167998E+02
 0.482252E-01 0.169076E+02
 0.491806E-01 0.170119E+02
 0.501545E-01 0.171131E+02
 0.511472E-01 0.172108E+02
 0.521590E-01 0.173048E+02
 0.531904E-01 0.173953E+02
 0.542415E-01 0.174818E+02
 0.553130E-01 0.175642E+02
 0.564050E-01 0.176427E+02
 0.575179E-01 0.177167E+02
 0.586522E-01 0.177865E+02
 0.598082E-01 0.178516E+02
 0.609863E-01 0.179120E+02
 0.621869E-01 0.179678E+02
 0.634105E-01 0.180184E+02
 0.646573E-01 0.180641E+02
 0.659279E-01 0.181045E+02
 0.672227E-01 0.181395E+02
 0.685420E-01 0.181693E+02
